schedule_id,vessel_id,vessel_name,imo_mmsi,line_operator,cargo_type,terminal_code,berth_id,eta_ts,ata_ts,atb_ts,atd_ts,etc_ts,anchorage_ts,status,quantity,waiting_time_hours,service_time_hours,eta_error_hours
MC00002426,V2426,ORION NAVIGATOR 312,IMO9636980|MMSI887609156,Adani Logistics,container,CT2,CT2-B3,2025-05-08 23:53:00.000,2025-05-09 02:28:41.602,2025-05-10 03:26:22.563,2025-05-10 09:14:15.454,2025-05-10 08:08:33.188,,completed,2678 TEU,24.96137814694444,5.798025240833333,2.594889320277778
MC00002427,V2427,BAY TRADER 349,IMO9662831|MMSI445857458,Maersk,container,CT2,CT2-B2,2025-05-09 10:18:56.305,2025-05-09 13:08:03.036,2025-05-09 17:46:13.164,2025-05-10 03:22:52.325,2025-05-10 01:04:28.667,2025-05-09 12:06:11.330,completed,2417 TEU,4.636146634444445,9.610877935277777,2.818536433055556
MC00002428,V2428,APL NAVIGATOR 96,IMO9550290|MMSI913722265,COSCO,container,CT4,CT4-B1,2025-05-09 15:08:30.209,2025-05-09 14:51:55.179,2025-05-10 08:55:23.022,2025-05-10 13:20:12.856,2025-05-10 12:32:01.493,,completed,3348 TEU,18.05773419833334,4.413842795833333,-0.2763973413888889
MC00002429,V2429,INDIA VOYAGER 46,IMO9326295|MMSI794755256,ONE,ore,WB,WB-B5,2025-05-09 17:19:14.624,2025-05-09 16:25:41.990,2025-05-10 15:52:17.380,2025-05-12 18:22:42.731,2025-05-12 12:42:44.279,,completed,64233 tonnes,23.44316385027778,50.50704204027778,-0.8923981897222223
MC00002430,V7374,CS VOYAGER 910,IMO9506878|MMSI455197049,ONE,container,CT1,CT1-B1,2025-05-09 15:53:17.792,2025-05-09 18:00:00.874,2025-05-10 13:49:45.928,2025-05-11 12:27:26.130,2025-05-11 11:37:58.985,2025-05-09 15:30:19.178,completed,861 TEU,19.82918159388889,22.62783385222222,2.111967200833333
MC00002431,V2431,MT EXPLORER 411,IMO9561778|MMSI876708717,COSCO,fertilizer,WB,WB-B2,2025-05-09 20:09:45.740,2025-05-09 20:35:40.489,2025-05-10 08:59:21.208,2025-05-12 07:36:53.846,2025-05-12 04:28:03.303,,completed,28353 tonnes,12.39464423277778,46.62573260416666,0.4318747994444445
MC00002432,V2432,TRITON PHOENIX 633,IMO9468093|MMSI977379805,MSC,chemicals,LJ,LJ-J1,2025-05-09 09:50:40.284,2025-05-09 14:31:22.160,2025-05-09 20:40:11.378,2025-05-11 06:21:24.289,2025-05-11 00:59:08.810,2025-05-09 13:37:16.398,completed,45136 tonnes,6.1470049075,33.68691964083333,4.678298863055556
MC00002433,V2433,GULF EAGLE 525,IMO9306102|MMSI682828526,ONE,container,CT2,CT2-B3,2025-05-09 08:49:11.198,2025-05-09 17:45:16.813,2025-05-11 13:03:30.296,2025-05-11 15:41:37.933,2025-05-11 15:44:54.448,,completed,1154 TEU,43.30374544361111,2.635454760277778,8.93489295888889
MC00002434,V2434,ORION CHALLENGER 877,IMO9448028|MMSI720150230,Hapag-Lloyd,container,CT3,CT3-B1,2025-05-09 13:24:30.595,2025-05-09 19:07:07.571,2025-05-10 22:46:06.901,2025-05-11 10:46:10.118,2025-05-11 08:58:23.890,2025-05-09 17:20:48.187,completed,4157 TEU,27.64981398138889,12.00089359805556,5.710271013055555
MC00002435,V2435,BAY PHOENIX 224,IMO9795221|MMSI935377471,Samsara Shipping,container,CT2,CT2-B2,2025-05-09 18:45:55.902,2025-05-09 13:50:09.528,2025-05-10 00:31:43.800,2025-05-11 06:00:20.178,2025-05-11 07:25:51.292,2025-05-09 10:41:42.226,completed,1267 TEU,10.69285344277778,29.47677168861111,-4.929548374444444
MC00002436,V2436,SAPPHIRE TRADER 464,IMO9740733|MMSI571977961,Samsara Shipping,container,CT1,CT1-B3,2025-05-09 05:00:15.941,2025-05-09 01:28:24.076,2025-05-10 12:09:28.533,2025-05-10 19:51:10.667,2025-05-10 17:56:45.910,2025-05-08 22:42:21.145,completed,2344 TEU,34.68457135916667,7.695037119722222,-3.531073564722222
MC00002437,V2437,OOCL UNITY 403,IMO9586741|MMSI623743428,Hapag-Lloyd,container,CT2,CT2-B4,2025-05-09 20:42:49.326,2025-05-10 03:04:51.480,2025-05-10 22:42:26.030,2025-05-11 09:26:42.554,2025-05-11 08:50:39.701,,completed,4106 TEU,19.6262639575,10.737923255,6.367265201944445
MC00002438,V2438,GULF CHALLENGER 678,IMO9319081|MMSI575747282,Adani Logistics,container,CT1,CT1-B3,2025-05-09 19:37:00.229,2025-05-09 18:36:27.219,2025-05-11 13:35:27.047,2025-05-12 12:09:36.941,2025-05-12 13:00:28.098,2025-05-09 16:40:08.794,completed,1210 TEU,42.98328553916667,22.56941510388889,-1.009169318611111
MC00002439,V2439,NEPTUNE CHALLENGER 382,IMO9072322|MMSI990547490,Maersk,container,CT2,CT2-B3,2025-05-09 20:03:23.879,2025-05-09 17:47:58.666,2025-05-12 05:08:37.194,2025-05-13 16:23:35.619,2025-05-13 11:26:32.400,2025-05-09 12:49:12.977,completed,1812 TEU,59.34403555972222,35.24956246083333,-2.257003636666667
MC00002440,V2440,MV PHOENIX 933,IMO9217373|MMSI722005627,Evergreen,crude,LJ,LJ-J2,2025-05-09 11:36:43.980,2025-05-09 17:25:33.461,2025-05-10 15:43:47.587,2025-05-12 03:47:02.222,2025-05-11 23:01:10.682,,completed,60387 tonnes,22.30392383027778,36.05406526694445,5.813744687500001
MC00002441,V2441,YM CHALLENGER 126,IMO9362153|MMSI783042986,Evergreen,container,CT4,CT4-B3,2025-05-09 12:04:49.369,2025-05-09 06:25:15.936,2025-05-10 18:27:46.367,2025-05-11 07:33:29.462,2025-05-11 06:34:04.257,2025-05-09 03:42:22.907,completed,4047 TEU,36.04178632888889,13.09530433583333,-5.659286856666666
MC00002442,V2442,OOCL EAGLE 66,IMO9463421|MMSI403153993,Samsara Shipping,coal,NB,NB-B3,2025-05-09 08:26:21.474,2025-05-09 07:49:02.386,2025-05-09 19:09:29.486,2025-05-12 05:43:42.401,2025-05-12 04:34:44.145,,completed,57549 tonnes,11.34086108222222,58.57025418555556,-0.6219687825
MC00002443,V2443,OOCL EAGLE 579,IMO9578616|MMSI477100343,Adani Logistics,container,CT2,CT2-B1,2025-05-09 17:26:37.946,2025-05-09 19:14:21.968,2025-05-10 14:13:30.563,2025-05-11 16:04:23.473,2025-05-11 14:31:11.086,,completed,5546 TEU,18.98572067388889,25.84803067916667,1.795561660277778
MC00002444,V2444,INDIA NAVIGATOR 492,IMO9405383|MMSI462892945,ONE,chemicals,LJ,LJ-J1,2025-05-09 22:05:42.385,2025-05-09 16:37:06.461,2025-05-10 02:45:38.463,2025-05-10 13:20:25.721,2025-05-10 11:21:48.352,,completed,24952 tonnes,10.14222275027778,10.57979412638889,-5.476645721666667
MC00002445,V2445,ARABIAN STAR 754,IMO9134701|MMSI534620311,ZIM,container,CT2,CT2-B4,2025-05-09 21:43:28.168,2025-05-09 20:25:52.626,2025-05-10 01:50:27.046,2025-05-11 01:02:36.692,2025-05-10 22:51:12.409,2025-05-09 16:54:37.724,completed,1193 TEU,5.409561210277777,23.20267954166667,-1.293206169166667
MC00002446,V8143,APL EAGLE 985,IMO9894164|MMSI773534240,MSC,container,CT2,CT2-B2,2025-05-09 05:58:20.442,2025-05-09 06:53:35.392,2025-05-09 11:12:37.951,2025-05-09 18:25:45.246,2025-05-09 18:33:55.854,2025-05-09 02:12:15.681,completed,4293 TEU,4.317377526666667,7.218692952777777,0.9208193741666667
MC00002447,V5945,PACIFIC EAGLE 387,IMO9474396|MMSI893577318,Maersk,container,CT4,CT4-B2,2025-05-09 21:31:51.461,2025-05-10 00:45:19.216,2025-05-11 00:44:37.916,2025-05-11 21:23:13.481,2025-05-11 21:52:29.680,,completed,2184 TEU,23.98852769333333,20.64321268888889,3.2243764075
MC00002448,V2448,TRITON SPIRIT 74,IMO9343301|MMSI560760553,ZIM,container,CT1,CT1-B1,2025-05-10 16:59:08.825,2025-05-10 19:42:43.978,2025-05-12 00:29:22.136,2025-05-12 18:08:47.870,2025-05-12 14:45:24.039,2025-05-10 15:40:16.849,completed,3278 TEU,28.77726616277778,17.65714839166667,2.726431281388889
MC00002449,V2449,ARABIAN STAR 632,IMO9172180|MMSI626869570,ONE,container,CT4,CT4-B1,2025-05-11 00:18:00.000,2025-05-10 18:19:27.892,2025-05-12 07:44:11.801,2025-05-12 23:53:48.875,2025-05-12 20:00:33.642,2025-05-10 14:35:36.304,completed,2476 TEU,37.41219685444445,16.16029827777778,-5.9755855325
MC00002450,V2450,NEPTUNE TRADER 445,IMO9924510|MMSI729821163,ONE,container,CT1,CT1-B4,2025-05-10 10:49:31.405,2025-05-10 12:32:21.809,2025-05-10 22:13:18.050,2025-05-12 04:05:19.991,2025-05-12 00:18:18.561,,completed,1277 TEU,9.682289247222222,29.86720577083333,1.714001185555556
MC00002451,V2451,NEPTUNE EXPLORER 502,IMO9788118|MMSI537697390,Adani Logistics,container,CT1,CT1-B1,2025-05-10 11:27:14.291,2025-05-10 12:46:48.363,2025-05-11 08:46:54.823,2025-05-12 12:43:14.418,2025-05-12 12:31:49.982,,completed,4515 TEU,20.00179437861111,27.93877640388889,1.326131141388889
MC00002452,V2452,BAY TRADER 597,IMO9794750|MMSI569598298,Samsara Shipping,container,CT3,CT3-B4,2025-05-10 08:50:05.002,2025-05-10 09:25:49.674,2025-05-11 06:49:26.624,2025-05-12 16:58:26.204,2025-05-12 13:40:16.664,2025-05-10 07:02:24.786,completed,2694 TEU,21.39359721583333,34.14988333777778,0.5957421847222222
MC00002453,V2453,CS VOYAGER 623,IMO9047166|MMSI428267121,ONE,container,CT4,CT4-B4,2025-05-11 00:04:00.000,2025-05-11 02:31:44.796,2025-05-11 11:42:08.400,2025-05-12 06:48:52.187,2025-05-12 07:00:17.317,2025-05-10 22:49:09.793,completed,3155 TEU,9.173223298055555,19.11216321777778,2.462443266111111
MC00002454,V2454,BAY TRADER 66,IMO9764000|MMSI623645672,CMA CGM,chemicals,LJ,LJ-J1,2025-05-10 07:05:20.817,2025-05-10 12:46:36.820,2025-05-10 20:06:16.152,2025-05-11 14:22:54.665,2025-05-11 14:21:16.276,,completed,22362 tonnes,7.327592184722223,18.27736492833333,5.687778685555556
MC00002455,V2455,NEPTUNE PHOENIX 145,IMO9189339|MMSI972782300,ONE,petroleum_products,SPM,SPM-2,2025-05-10 23:33:00.000,2025-05-10 23:15:06.644,2025-05-11 10:03:38.539,2025-05-13 07:19:06.334,2025-05-13 02:36:54.854,,completed,50232 tonnes,10.80885953611111,45.25772098388889,-0.2981543891666666
MC00002456,V2456,ATLANTIC EXPLORER 68,IMO9264965|MMSI787832545,ZIM,container,CT1,CT1-B3,2025-05-10 20:39:39.782,2025-05-10 23:06:40.848,2025-05-11 10:43:55.042,2025-05-11 17:31:50.999,2025-05-11 17:30:13.841,2025-05-10 18:44:03.929,completed,5128 TEU,11.62060959611111,6.798876903333333,2.450296025555556
MC00002457,V2457,ARABIAN SPIRIT 850,IMO9207589|MMSI559790935,ZIM,container,CT1,CT1-B3,2025-05-10 13:50:09.178,2025-05-10 07:17:38.557,2025-05-10 20:31:37.458,2025-05-11 14:37:17.259,2025-05-11 10:55:43.269,,completed,1713 TEU,13.23302794555556,18.09438917638889,-6.541839176388889
MC00002458,V2458,TRITON SPIRIT 844,IMO9332204|MMSI629411667,Adani Logistics,fertilizer,SB,SB-B2,2025-05-10 11:37:57.956,2025-05-10 08:32:08.990,2025-05-10 23:44:08.160,2025-05-11 13:44:38.818,2025-05-11 12:44:03.301,2025-05-10 04:21:13.963,completed,42900 tonnes,15.19976948416667,14.00851623833333,-3.096935164722222
MC00002459,V2459,BAY VOYAGER 250,IMO9462225|MMSI932089656,MSC,container,CT1,CT1-B3,2025-05-10 09:56:06.533,2025-05-10 16:34:34.799,2025-05-11 21:58:47.194,2025-05-12 02:06:06.077,2025-05-12 01:58:09.400,,completed,802 TEU,29.4034429575,4.121911933055555,6.641185088055556
MC00002460,V2460,GULF UNITY 53,IMO9062678|MMSI507272466,Adani Logistics,coal,WB,WB-B1,2025-05-10 20:39:10.017,2025-05-11 04:35:07.060,2025-05-11 19:50:34.881,2025-05-12 23:03:42.599,2025-05-12 17:28:16.719,2025-05-10 23:48:05.520,completed,42974 tonnes,15.25772812777778,27.21881057,7.932511815555555
MC00002461,V2461,PACIFIC SPIRIT 87,IMO9340338|MMSI498890772,ONE,coal,WB,WB-B1,2025-05-10 21:01:03.454,2025-05-10 22:01:55.431,2025-05-11 11:36:02.629,2025-05-13 08:48:23.698,2025-05-13 06:00:57.972,2025-05-10 18:57:12.917,completed,55474 tonnes,13.5686660925,45.20585250916667,1.014438037222222
MC00002462,V2462,ORION HORIZON 647,IMO9108931|MMSI415872203,Adani Logistics,fertilizer,NB,NB-B4,2025-05-10 18:14:52.084,2025-05-10 21:11:18.215,2025-05-11 20:32:48.257,2025-05-14 06:50:13.400,2025-05-13 22:51:15.487,2025-05-10 18:40:03.458,completed,49114 tonnes,23.35834523527778,58.29031745277778,2.940591796388889
MC00002463,V2463,NEPTUNE NAVIGATOR 538,IMO9335631|MMSI854455523,MSC,grains,SB,SB-B1,2025-05-10 12:01:12.246,2025-05-10 17:17:34.973,2025-05-11 03:38:18.639,2025-05-12 01:13:41.803,2025-05-11 20:09:39.933,2025-05-10 12:58:02.295,completed,28544 tonnes,10.34546284944444,21.58976780111111,5.272979775555555
MC00002464,V2464,MV HORIZON 885,IMO9448595|MMSI612517768,Evergreen,container,CT4,CT4-B1,2025-05-10 13:35:35.499,2025-05-10 11:15:29.542,2025-05-11 00:35:10.884,2025-05-11 15:54:36.436,2025-05-11 16:34:09.163,2025-05-10 08:30:55.287,completed,2917 TEU,13.32815057138889,15.32376431555556,-2.334987901944444
MC00002465,V2465,YM CHALLENGER 761,IMO9205705|MMSI413139785,ONE,container,CT1,CT1-B3,2025-05-10 06:23:29.654,2025-05-10 05:52:40.060,2025-05-12 09:16:58.439,2025-05-12 23:58:55.640,2025-05-13 00:27:05.122,,completed,5425 TEU,51.40510549194445,14.69922240444444,-0.5137762102777778
MC00002466,V2466,ORION TRADER 663,IMO9724967|MMSI759850837,CMA CGM,container,CT2,CT2-B1,2025-05-10 08:45:18.716,2025-05-10 15:05:46.329,2025-05-11 07:26:56.099,2025-05-12 17:06:32.252,2025-05-12 13:08:43.323,2025-05-10 09:30:22.430,completed,1571 TEU,16.35271396888889,33.6600425275,6.341003468055556
MC00002467,V2467,ARABIAN CHALLENGER 98,IMO9100493|MMSI710607842,CMA CGM,vehicles,RORO,RORO-R1,2025-05-10 21:45:24.580,2025-05-11 01:33:18.976,2025-05-11 08:27:40.485,2025-05-11 12:58:45.700,2025-05-11 12:23:52.945,2025-05-11 00:22:44.767,completed,3681 units,6.905974858611112,4.518115215555556,3.798443315833333
MC00002468,V2468,OOCL TRADER 78,IMO9268534|MMSI743338079,MSC,petroleum_products,SPM,SPM-2,2025-05-10 16:52:21.978,2025-05-10 18:01:48.246,2025-05-11 02:17:44.133,2025-05-12 04:02:14.436,2025-05-12 01:26:53.400,2025-05-10 14:44:16.461,completed,47332 tonnes,8.265524166388888,25.74175084333333,1.157296652777778
MC00002469,V2469,ORION EXPLORER 211,IMO9890036|MMSI957601416,Evergreen,container,CT1,CT1-B1,2025-05-10 17:44:14.715,2025-05-10 13:50:42.109,2025-05-11 09:59:36.946,2025-05-12 01:51:38.044,2025-05-12 02:01:38.857,2025-05-10 09:23:37.871,completed,954 TEU,20.14856586888889,15.86697164555556,-3.892390358888889
MC00002470,V2470,MT TRADER 238,IMO9911276|MMSI540114400,MSC,container,CT2,CT2-B3,2025-05-10 09:11:14.568,2025-05-10 11:15:04.915,2025-05-10 21:48:59.969,2025-05-11 13:59:29.060,2025-05-11 13:34:14.065,2025-05-10 10:14:44.636,completed,2139 TEU,10.56529259944444,16.17474768055556,2.063985340277778
MC00002471,V2471,MV PRIDE 984,IMO9695473|MMSI449775531,CMA CGM,container,CT3,CT3-B4,2025-05-10 05:01:09.621,2025-05-10 05:34:57.092,2025-05-10 15:42:57.591,2025-05-11 05:50:41.199,2025-05-11 03:00:07.039,2025-05-09 23:58:30.466,completed,1269 TEU,10.13347187027778,14.12878014944445,0.5631865580555555
MC00002472,V2472,ARABIAN EXPLORER 229,IMO9603849|MMSI508478792,Adani Logistics,container,CT2,CT2-B3,2025-05-10 12:43:07.151,2025-05-10 11:34:16.781,2025-05-11 07:45:14.896,2025-05-12 01:51:44.673,2025-05-11 23:53:02.843,2025-05-10 06:53:59.525,completed,5484 TEU,20.18280992722222,18.10827126333333,-1.147325112777778
MC00002473,V2473,NEPTUNE PRIDE 816,IMO9225105|MMSI569998959,Adani Logistics,crude,SPM,SPM-1,2025-05-10 11:59:13.848,2025-05-10 07:36:29.499,2025-05-11 04:24:09.714,2025-05-12 22:01:40.496,2025-05-12 14:44:26.094,2025-05-10 02:30:36.915,completed,108555 tonnes,20.79450405388889,41.62521734111111,-4.378985843611111
MC00002474,V2474,BAY HORIZON 222,IMO9319059|MMSI599362146,ONE,crude,SPM,SPM-2,2025-05-10 15:13:36.234,2025-05-10 10:36:38.414,2025-05-10 19:57:36.840,2025-05-12 06:02:27.934,2025-05-12 05:37:15.114,2025-05-10 05:50:11.098,completed,138134 tonnes,9.349562704166665,34.08085959416667,-4.616061058333334
MC00002475,V2475,MV HORIZON 271,IMO9612001|MMSI949754558,Evergreen,container,CT3,CT3-B4,2025-05-10 10:30:25.150,2025-05-10 17:58:18.683,2025-05-11 08:41:03.038,2025-05-12 00:51:14.607,2025-05-12 00:09:19.487,2025-05-10 15:46:25.170,completed,3086 TEU,14.71232083722222,16.16988026388889,7.464870403611111
MC00002476,V2476,GULF EXPLORER 448,IMO9786803|MMSI887282360,Samsara Shipping,container,CT2,CT2-B1,2025-05-10 07:23:30.669,2025-05-10 13:20:29.652,2025-05-11 00:22:17.118,2025-05-12 03:33:35.235,2025-05-12 04:49:43.384,2025-05-10 12:27:03.103,completed,2172 TEU,11.02985175,27.18836573222222,5.949717606666667
MC00002477,V2477,GULF HORIZON 637,IMO9494820|MMSI649165379,Samsara Shipping,coal,WB,WB-B3,2025-05-10 15:35:36.685,2025-05-10 23:19:27.494,2025-05-11 13:31:01.055,2025-05-13 02:58:04.931,2025-05-13 01:35:39.476,2025-05-10 17:45:14.138,completed,53949 tonnes,14.19265603055556,37.45107654166667,7.730780100555555
MC00002478,V2478,NEPTUNE EAGLE 380,IMO9853618|MMSI757035929,CMA CGM,container,CT1,CT1-B3,2025-05-10 10:10:44.737,2025-05-10 02:02:33.118,2025-05-10 15:56:03.874,2025-05-12 01:28:32.416,2025-05-11 20:39:33.706,,completed,3501 TEU,13.89187657583333,33.54126166305556,-8.136560928888889
MC00002479,V2479,GULF EXPLORER 894,IMO9670649|MMSI948571494,CMA CGM,container,CT4,CT4-B4,2025-05-10 21:32:48.213,2025-05-10 20:44:08.894,2025-05-11 08:37:06.857,2025-05-12 00:25:36.054,2025-05-12 00:19:20.892,2025-05-10 15:11:44.707,completed,2471 TEU,11.88276744083333,15.80811036638889,-0.8109219880555555
MC00002480,V2480,ORION HORIZON 781,IMO9664577|MMSI992108780,Adani Logistics,container,CT3,CT3-B2,2025-05-11 17:56:52.422,2025-05-12 00:28:26.652,2025-05-12 17:48:54.942,2025-05-13 06:45:29.072,2025-05-13 03:31:52.456,,completed,1720 TEU,17.3411917,12.94281394111111,6.526174941111111
MC00002481,V2481,NEPTUNE PHOENIX 946,IMO9621166|MMSI561849986,Hapag-Lloyd,coal,WB,WB-B3,2025-05-11 15:15:32.804,2025-05-11 16:37:21.162,2025-05-12 11:27:54.217,2025-05-13 11:45:20.030,2025-05-13 11:51:25.968,,completed,23960 tonnes,18.84251514416666,24.29050360305556,1.363432900833333
MC00002482,V2482,ORION EXPLORER 763,IMO9655670|MMSI987392912,ZIM,container,CT1,CT1-B2,2025-05-11 08:57:18.522,2025-05-11 07:18:53.133,2025-05-11 23:49:07.343,2025-05-12 12:18:34.199,2025-05-12 11:58:20.532,2025-05-11 04:11:27.596,completed,1885 TEU,16.50394711138889,12.49079352888889,-1.640385914166667
MC00002483,V2483,ORION UNITY 337,IMO9524509|MMSI860813379,ONE,ore,WB,WB-B6,2025-05-11 20:28:03.667,2025-05-12 07:24:47.389,2025-05-12 14:21:12.010,2025-05-14 16:47:43.668,2025-05-14 19:12:06.610,2025-05-12 04:08:09.905,completed,75839 tonnes,6.940172482777778,50.44212728111111,10.94547833972222
MC00002484,V2484,APL VOYAGER 580,IMO9493238|MMSI653794145,Evergreen,fertilizer,NB,NB-B1,2025-05-11 09:50:42.749,2025-05-11 06:03:18.147,2025-05-13 22:26:32.403,2025-05-16 01:10:45.529,2025-05-16 01:13:17.862,2025-05-11 02:44:26.792,completed,46524 tonnes,64.38729352277778,50.73697942722222,-3.790167304444444
MC00002485,V2485,GULF EXPLORER 690,IMO9992309|MMSI936970842,Maersk,container,CT1,CT1-B4,2025-05-11 22:35:13.934,2025-05-11 23:20:35.540,2025-05-12 16:25:30.740,2025-05-12 18:49:48.725,2025-05-12 18:15:14.531,,completed,3059 TEU,17.08200004055556,2.404995891666667,0.7560014883333332
MC00002486,V2486,MV EXPLORER 24,IMO9521250|MMSI623573721,Maersk,chemicals,LJ,LJ-J2,2025-05-11 14:11:47.948,2025-05-11 14:20:17.088,2025-05-11 16:42:36.163,2025-05-12 10:14:38.624,2025-05-12 09:05:17.814,2025-05-11 12:13:14.005,completed,20895 tonnes,2.371965016388889,17.53401702972222,0.1414278088888889
MC00002487,V2487,OOCL VOYAGER 550,IMO9643348|MMSI854850228,MSC,container,CT4,CT4-B2,2025-05-11 14:27:06.703,2025-05-11 10:02:35.767,2025-05-14 14:53:00.597,2025-05-15 11:19:20.141,2025-05-15 11:29:32.049,2025-05-11 08:20:00.336,completed,1296 TEU,76.84023058666666,20.43876211277778,-4.408593390833333
MC00002488,V2488,INDIA SPIRIT 213,IMO9123548|MMSI541535182,Evergreen,container,CT1,CT1-B2,2025-05-11 21:49:48.896,2025-05-11 16:46:44.643,2025-05-12 05:38:47.707,2025-05-13 00:52:14.461,2025-05-12 22:34:41.822,,completed,1412 TEU,12.86751791555556,19.22409812583333,-5.051181331944445
MC00002489,V2489,ARABIAN PHOENIX 407,IMO9192878|MMSI747156546,Samsara Shipping,container,CT4,CT4-B2,2025-05-11 17:34:59.996,2025-05-11 15:27:05.174,2025-05-12 10:17:39.960,2025-05-12 19:35:44.288,2025-05-12 18:29:30.928,,completed,2828 TEU,18.84299591666667,9.301202213055555,-2.131894856111111
MC00002490,V2490,GULF EAGLE 211,IMO9961713|MMSI605358407,ONE,grains,NB,NB-B4,2025-05-11 18:37:32.422,2025-05-11 19:31:51.497,2025-05-13 00:11:56.358,2025-05-14 09:06:31.147,2025-05-14 10:23:25.213,,completed,43440 tonnes,28.66801698194444,32.90966371222222,0.9052984494444445
MC00002491,V2491,NEPTUNE SPIRIT 269,IMO9530188|MMSI485817576,Hapag-Lloyd,container,CT3,CT3-B1,2025-05-11 12:27:17.819,2025-05-11 17:59:17.552,2025-05-11 21:30:50.457,2025-05-13 02:06:25.740,2025-05-12 20:06:19.192,2025-05-11 12:45:13.973,completed,1004 TEU,3.525806969722222,28.59313413694444,5.533259195833333
MC00002492,V2492,TRITON PRIDE 636,IMO9429914|MMSI884792101,ONE,coal,NB,NB-B4,2025-05-11 20:39:25.309,2025-05-11 23:44:00.871,2025-05-12 08:19:04.586,2025-05-13 03:37:03.616,2025-05-13 03:34:08.206,2025-05-11 17:51:42.676,completed,68280 tonnes,8.584365174722222,19.29973058,3.076545146388889
MC00002493,V2493,ATLANTIC SPIRIT 114,IMO9034457|MMSI512613246,COSCO,container,CT2,CT2-B2,2025-05-11 17:07:55.077,2025-05-11 12:26:11.122,2025-05-11 15:04:58.033,2025-05-12 02:30:28.715,2025-05-11 23:39:12.490,2025-05-11 09:06:05.104,completed,905 TEU,2.64636421,11.42518930194444,-4.69554303138889
MC00002494,V2494,NEPTUNE CHALLENGER 253,IMO9595262|MMSI692174443,Maersk,container,CT3,CT3-B1,2025-05-11 19:11:26.142,2025-05-11 17:01:49.854,2025-05-12 17:15:02.103,2025-05-13 09:15:45.284,2025-05-13 08:20:16.519,2025-05-11 15:40:08.335,completed,3921 TEU,24.22006899361111,16.01199478166667,-2.16007978
MC00002495,V2495,ATLANTIC VOYAGER 996,IMO9285104|MMSI631331418,Hapag-Lloyd,container,CT1,CT1-B2,2025-05-11 14:47:37.262,2025-05-11 17:40:24.920,2025-05-12 13:10:08.241,2025-05-13 17:03:06.233,2025-05-13 17:41:57.340,2025-05-11 11:40:45.375,completed,5729 TEU,19.49536699333333,27.88277549333333,2.879904964444445
MC00002496,V2496,OOCL VOYAGER 47,IMO9865625|MMSI985721107,ONE,container,CT4,CT4-B2,2025-05-11 14:52:28.406,2025-05-11 16:03:31.531,2025-05-11 20:35:16.436,2025-05-13 03:32:07.280,2025-05-12 21:36:50.419,,completed,4302 TEU,4.529140451666667,30.94745646111111,1.184201329722222
MC00002497,V2497,ORION PHOENIX 615,IMO9227027|MMSI440477098,Maersk,fertilizer,SB,SB-B1,2025-05-11 21:42:24.790,2025-05-11 21:52:54.399,2025-05-13 02:35:04.636,2025-05-14 11:09:06.561,2025-05-14 09:51:08.627,2025-05-11 16:47:13.004,completed,25071 tonnes,28.70284351222222,32.56720152805556,0.1748913444444444
MC00002498,V2498,MV VOYAGER 593,IMO9686243|MMSI489161350,Evergreen,ore,WB,WB-B1,2025-05-11 14:11:17.934,2025-05-11 10:48:12.879,2025-05-12 08:29:20.812,2025-05-15 01:24:57.657,2025-05-14 20:29:57.112,2025-05-11 08:09:01.789,completed,46151 tonnes,21.68553688555556,64.92690141972223,-3.384737383055556
MC00002499,V7890,APL UNITY 576,IMO9871150|MMSI847996349,MSC,petroleum_products,SPM,SPM-1,2025-05-11 19:54:18.571,2025-05-11 21:19:08.052,2025-05-13 11:41:37.178,2025-05-14 22:05:24.404,2025-05-14 16:55:17.563,2025-05-11 19:04:34.159,completed,31869 tonnes,38.37475726861111,34.39645178694445,1.413744524722222
MC00002500,V2500,MT EXPLORER 299,IMO9151392|MMSI530989946,Maersk,container,CT4,CT4-B1,2025-05-11 14:29:00.504,2025-05-11 11:18:57.638,2025-05-13 05:04:35.682,2025-05-14 02:41:37.395,2025-05-14 00:26:30.569,,completed,1417 TEU,41.76056787333333,21.61714245027778,-3.167462781666667
MC00002501,V2501,PACIFIC HORIZON 802,IMO9739692|MMSI504970141,Maersk,container,CT1,CT1-B4,2025-05-12 12:33:51.052,2025-05-12 15:49:47.329,2025-05-13 05:55:48.353,2025-05-14 05:03:16.944,2025-05-14 01:02:56.886,,completed,821 TEU,14.10028454722222,23.12460851305556,3.265632555833334
MC00002502,V2502,TRITON NAVIGATOR 889,IMO9004517|MMSI573486582,ONE,general_bulk,WB,WB-B2,2025-05-12 21:34:52.957,2025-05-13 04:35:18.292,2025-05-13 19:57:49.941,2025-05-14 11:14:42.660,2025-05-14 09:21:56.848,2025-05-13 01:38:13.436,completed,40313 tonnes,15.37545818416667,15.28131069416667,7.007037421111112
MC00002503,V5336,OOCL HORIZON 861,IMO9559538|MMSI893251831,Maersk,petroleum_products,LJ,LJ-J2,2025-05-12 20:48:05.840,2025-05-12 23:20:15.432,2025-05-13 11:46:57.931,2025-05-15 08:20:11.628,2025-05-15 01:13:50.083,2025-05-12 17:36:10.990,completed,20890 tonnes,12.44513860472222,44.55380459861111,2.535997828611111
